"Style","Color","Size","Divisie","Hoofdgroep","Subgroep","Subsubgroep","Jaar","Maand","Quantity"
"100147","1","1","9","90","900","00","2018","12","930"
"100148","1","1","9","90","900","00","2018","3","45295"
"100148","1","1","9","90","900","00","2018","4","31196"
"100148","1","1","9","90","900","00","2018","5","23849"
"100148","1","1","9","90","900","00","2018","6","21779"
"100148","1","1","9","90","900","00","2018","7","17814"
"100148","1","1","9","90","900","00","2018","8","16880"
"100148","1","1","9","90","900","00","2018","9","10740"
"100148","1","1","9","90","900","00","2018","10","4197"
"100148","1","1","9","90","900","00","2018","11","1244"
"100148","1","1","9","90","900","00","2018","12","168"
"100149","1","1","9","90","900","00","2018","3","34147"
"100149","1","1","9","90","900","00","2018","4","23869"
"100149","1","1","9","90","900","00","2018","5","17505"
"100149","1","1","9","90","900","00","2018","6","15788"
"100149","1","1","9","90","900","00","2018","7","12893"
"100149","1","1","9","90","900","00","2018","8","14702"
"100149","1","1","9","90","900","00","2018","9","17210"
"100149","1","1","9","90","900","00","2018","10","18970"
"100149","1","1","9","90","900","00","2018","11","10933"
"100149","1","1","9","90","900","00","2018","12","3864"
"100150","1","1","9","90","900","00","2018","2","5713"
"100150","1","1","9","90","900","00","2018","3","48673"
"100150","1","1","9","90","900","00","2018","4","31557"
"100150","1","1","9","90","900","00","2018","5","26177"
"100150","1","1","9","90","900","00","2018","6","23813"
"100150","1","1","9","90","900","00","2018","7","12603"
"100150","1","1","9","90","900","00","2018","8","7114"
"100150","1","1","9","90","900","00","2018","9","3276"
"100150","1","1","9","90","900","00","2018","10","1506"
"100150","1","1","9","90","900","00","2018","11","884"
"100150","1","1","9","90","900","00","2018","12","317"
"100151","1","1","9","90","900","00","2018","7","7596"
"100151","1","1","9","90","900","00","2018","8","21689"
"100151","1","1","9","90","900","00","2018","9","32666"
"100151","1","1","9","90","900","00","2018","10","44151"
"100151","1","1","9","90","900","00","2018","11","52334"
"100151","1","1","9","90","900","00","2018","12","45832"
"100152","1","1","9","90","900","00","2018","7","10714"
"100152","1","1","9","90","900","00","2018","8","29771"
"100152","1","1","9","90","900","00","2018","9","40436"
"100152","1","1","9","90","900","00","2018","10","54098"
"100152","1","1","9","90","900","00","2018","11","62791"
"100152","1","1","9","90","900","00","2018","12","41175"
"100153","1","1","9","90","900","00","2018","7","14698"
"100153","1","1","9","90","900","00","2018","8","35739"
"100153","1","1","9","90","900","00","2018","9","39584"
"100153","1","1","9","90","900","00","2018","10","44657"
"100153","1","1","9","90","900","00","2018","11","63743"
"100153","1","1","9","90","900","00","2018","12","54016"
"100154","1","1","9","90","900","00","2018","7","8222"
"100154","1","1","9","90","900","00","2018","8","20110"
"100154","1","1","9","90","900","00","2018","9","29985"
"100154","1","1","9","90","900","00","2018","10","42213"
"100154","1","1","9","90","900","00","2018","11","51707"
"100154","1","1","9","90","900","00","2018","12","46735"
"100155","1","1","9","90","900","00","2018","8","21946"
"100155","1","1","9","90","900","00","2018","9","39756"
"100155","1","1","9","90","900","00","2018","10","54738"
"100155","1","1","9","90","900","00","2018","11","54491"
"100155","1","1","9","90","900","00","2018","12","37704"
"100156","1","1","9","90","900","00","2017","7","5980"
"100156","1","1","9","90","900","00","2017","8","20700"
"100156","1","1","9","90","900","00","2017","9","32584"
"100156","1","1","9","90","900","00","2017","10","40585"
"100156","1","1","9","90","900","00","2017","11","49979"
"100156","1","1","9","90","900","00","2017","12","48140"
"100156","1","1","9","90","900","00","2018","1","48006"
"100156","1","1","9","90","900","00","2018","2","36855"
"100156","1","1","9","90","900","00","2018","3","49601"
"100156","1","1","9","90","900","00","2018","4","60416"
"100156","1","1","9","90","900","00","2018","5","50265"
"100156","1","1","9","90","900","00","2018","6","45380"
"100156","1","1","9","90","900","00","2018","7","29625"
"100156","1","1","9","90","900","00","2018","8","71136"
"100156","1","1","9","90","900","00","2018","9","83123"
"100156","1","1","9","90","900","00","2018","10","113126"
"100156","1","1","9","90","900","00","2018","11","65694"
"100156","1","1","9","90","900","00","2018","12","41869"
"100157","1","1","9","90","901","00","2016","1","34060"
"100157","1","1","9","90","901","00","2016","2","26927"
"100157","1","1","9","90","901","00","2016","3","25287"
"100157","1","1","9","90","901","00","2016","4","16944"
"100157","1","1","9","90","901","00","2016","5","11061"
"100157","1","1","9","90","901","00","2016","6","10343"
"100157","1","1","9","90","901","00","2016","7","9109"
"100157","1","1","9","90","901","00","2016","8","12272"
"100157","1","1","9","90","901","00","2016","9","20179"
"100157","1","1","9","90","901","00","2016","10","43477"
"100157","1","1","9","90","901","00","2016","11","44943"
"100157","1","1","9","90","901","00","2016","12","43800"
"100157","1","1","9","90","901","00","2017","1","44646"
"100157","1","1","9","90","901","00","2017","2","36056"
"100157","1","1","9","90","901","00","2017","3","24161"
"100157","1","1","9","90","901","00","2017","4","15389"
"100157","1","1","9","90","901","00","2017","5","12194"
"100157","1","1","9","90","901","00","2017","6","8273"
"100157","1","1","9","90","901","00","2017","7","11055"
"100157","1","1","9","90","901","00","2017","8","16970"
"100157","1","1","9","90","901","00","2017","9","31580"
"100157","1","1","9","90","901","00","2017","10","41784"
"100157","1","1","9","90","901","00","2017","11","48161"
"100157","1","1","9","90","901","00","2017","12","45687"
"100157","1","1","9","90","901","00","2018","1","35266"
"100157","1","1","9","90","901","00","2018","2","33055"
"100157","1","1","9","90","901","00","2018","3","28019"
"100157","1","1","9","90","901","00","2018","4","13320"
"100157","1","1","9","90","901","00","2018","5","9855"
"100157","1","1","9","90","901","00","2018","6","9247"
"100157","1","1","9","90","901","00","2018","7","8125"
"100157","1","1","9","90","901","00","2018","8","17060"
"100157","1","1","9","90","901","00","2018","9","26629"
"100157","1","1","9","90","901","00","2018","10","30847"
"100157","1","1","9","90","901","00","2018","11","34687"
"100157","1","1","9","90","901","00","2018","12","29658"
"100158","1","1","9","90","900","00","2016","3","1"
"100158","1","1","9","90","900","00","2016","4","1"
"100158","1","1","9","90","900","00","2016","7","2"
"100158","1","1","9","90","900","00","2016","8","18501"
"100158","1","1","9","90","900","00","2016","9","14910"
"100158","1","1","9","90","900","00","2016","10","17275"
"100158","1","1","9","90","900","00","2016","11","20654"
"100158","1","1","9","90","900","00","2016","12","19563"
"100158","1","1","9","90","900","00","2017","1","21384"
"100158","1","1","9","90","900","00","2017","2","22928"
"100158","1","1","9","90","900","00","2017","3","24448"
"100158","1","1","9","90","900","00","2017","4","20309"
"100158","1","1","9","90","900","00","2017","5","19128"
"100158","1","1","9","90","900","00","2017","6","17129"
"100158","1","1","9","90","900","00","2017","7","16918"
"100158","1","1","9","90","900","00","2017","8","18596"
"100158","1","1","9","90","900","00","2017","9","21714"
"100158","1","1","9","90","900","00","2017","10","23388"
"100158","1","1","9","90","900","00","2017","11","24753"
"100158","1","1","9","90","900","00","2017","12","20541"
"100158","1","1","9","90","900","00","2018","1","25266"
"100158","1","1","9","90","900","00","2018","2","24927"
"100158","1","1","9","90","900","00","2018","3","24689"
"100158","1","1","9","90","900","00","2018","4","15941"
"100158","1","1","9","90","900","00","2018","5","13346"
"100158","1","1","9","90","900","00","2018","6","13322"
"100158","1","1","9","90","900","00","2018","7","12110"
"100158","1","1","9","90","900","00","2018","8","14668"
"100158","1","1","9","90","900","00","2018","9","15414"
"100158","1","1","9","90","900","00","2018","10","18047"
"100158","1","1","9","90","900","00","2018","11","19457"
"100158","1","1","9","90","900","00","2018","12","16199"
"100159","1","1","9","90","900","00","2016","7","7024"
"100159","1","1","9","90","900","00","2016","8","20134"
"100159","1","1","9","90","900","00","2016","9","16859"
"100159","1","1","9","90","900","00","2016","10","16821"
"100159","1","1","9","90","900","00","2016","11","23260"
"100159","1","1","9","90","900","00","2016","12","22620"
"100159","1","1","9","90","900","00","2017","1","27256"
"100159","1","1","9","90","900","00","2017","2","28011"
"100159","1","1","9","90","900","00","2017","3","25676"
"100159","1","1","9","90","900","00","2017","4","19595"
"100159","1","1","9","90","900","00","2017","5","18215"
"100159","1","1","9","90","900","00","2017","6","14319"
"100159","1","1","9","90","900","00","2017","7","15631"
"100159","1","1","9","90","900","00","2017","8","19431"
"100159","1","1","9","90","900","00","2017","9","25118"
"100159","1","1","9","90","900","00","2017","10","30595"
"100159","1","1","9","90","900","00","2017","11","35187"
"100159","1","1","9","90","900","00","2017","12","23128"
"100159","1","1","9","90","900","00","2018","1","28336"
"100159","1","1","9","90","900","00","2018","2","27630"
"100159","1","1","9","90","900","00","2018","3","21471"
"100159","1","1","9","90","900","00","2018","4","14550"
"100159","1","1","9","90","900","00","2018","5","14076"
"100159","1","1","9","90","900","00","2018","6","14425"
"100159","1","1","9","90","900","00","2018","7","12413"
"100159","1","1","9","90","900","00","2018","8","14866"
"100159","1","1","9","90","900","00","2018","9","16680"
"100159","1","1","9","90","900","00","2018","10","20874"
"100159","1","1","9","90","900","00","2018","11","22954"
"100159","1","1","9","90","900","00","2018","12","18404"
"100160","1","1","9","90","900","00","2016","4","2"
"100160","1","1","9","90","900","00","2016","6","1"
"100160","1","1","9","90","900","00","2016","7","13434"
"100160","1","1","9","90","900","00","2016","8","24288"
"100160","1","1","9","90","900","00","2016","9","24317"
"100160","1","1","9","90","900","00","2016","10","30618"
"100160","1","1","9","90","900","00","2016","11","38848"
"100160","1","1","9","90","900","00","2016","12","34726"
"100160","1","1","9","90","900","00","2017","1","44331"
"100160","1","1","9","90","900","00","2017","2","48989"
"100160","1","1","9","90","900","00","2017","3","47583"
"100160","1","1","9","90","900","00","2017","4","39759"
"100160","1","1","9","90","900","00","2017","5","35919"
"100160","1","1","9","90","900","00","2017","6","28912"
"100160","1","1","9","90","900","00","2017","7","28964"
"100160","1","1","9","90","900","00","2017","8","35394"
"100160","1","1","9","90","900","00","2017","9","37359"
"100160","1","1","9","90","900","00","2017","10","41102"
"100160","1","1","9","90","900","00","2017","11","42043"
"100160","1","1","9","90","900","00","2017","12","39033"
"100160","1","1","9","90","900","00","2018","1","46161"
"100160","1","1","9","90","900","00","2018","2","47401"
"100160","1","1","9","90","900","00","2018","3","51438"
"100160","1","1","9","90","900","00","2018","4","37598"
"100160","1","1","9","90","900","00","2018","5","33796"
"100160","1","1","9","90","900","00","2018","6","32768"
"100160","1","1","9","90","900","00","2018","7","27939"
"100160","1","1","9","90","900","00","2018","8","31830"
"100160","1","1","9","90","900","00","2018","9","31362"
"100160","1","1","9","90","900","00","2018","10","35327"
"100160","1","1","9","90","900","00","2018","11","37815"
"100160","1","1","9","90","900","00","2018","12","34185"
"100161","1","1","9","90","900","00","2016","3","2"
"100161","1","1","9","90","900","00","2016","4","2"
"100161","1","1","9","90","900","00","2016","5","2"
"100161","1","1","9","90","900","00","2016","6","3"
"100161","1","1","9","90","900","00","2016","7","1426"
"100161","1","1","9","90","900","00","2016","8","10405"
"100161","1","1","9","90","900","00","2016","9","10168"
"100161","1","1","9","90","900","00","2016","10","17029"
"100161","1","1","9","90","900","00","2016","11","19459"
"100161","1","1","9","90","900","00","2016","12","15559"
"100161","1","1","9","90","900","00","2017","1","10394"
"100161","1","1","9","90","900","00","2017","2","15128"
"100161","1","1","9","90","900","00","2017","3","13322"
"100161","1","1","9","90","900","00","2017","4","10209"
"100161","1","1","9","90","900","00","2017","5","9410"
"100161","1","1","9","90","900","00","2017","6","7527"
"100161","1","1","9","90","900","00","2017","7","8271"
"100161","1","1","9","90","900","00","2017","8","11646"
"100161","1","1","9","90","900","00","2017","9","16422"
"100161","1","1","9","90","900","00","2017","10","21078"
"100161","1","1","9","90","900","00","2017","11","24645"
"100161","1","1","9","90","900","00","2017","12","22031"
"100161","1","1","9","90","900","00","2018","1","19125"
"100161","1","1","9","90","900","00","2018","2","17060"
"100161","1","1","9","90","900","00","2018","3","13911"
"100161","1","1","9","90","900","00","2018","4","10220"
"100161","1","1","9","90","900","00","2018","5","8544"
"100161","1","1","9","90","900","00","2018","6","8272"
"100161","1","1","9","90","900","00","2018","7","8129"
"100161","1","1","9","90","900","00","2018","8","10399"
"100161","1","1","9","90","900","00","2018","9","10369"
"100161","1","1","9","90","900","00","2018","10","8612"
"100161","1","1","9","90","900","00","2018","11","4723"
"100161","1","1","9","90","900","00","2018","12","1670"
"100162","1","1","9","90","900","00","2016","4","3"
"100162","1","1","9","90","900","00","2016","7","4769"
"100162","1","1","9","90","900","00","2016","8","25387"
"100162","1","1","9","90","900","00","2016","9","16726"
"100162","1","1","9","90","900","00","2016","10","14863"
"100162","1","1","9","90","900","00","2016","11","23278"
"100162","1","1","9","90","900","00","2016","12","25260"
"100162","1","1","9","90","900","00","2017","1","28034"
"100162","1","1","9","90","900","00","2017","2","29819"
"100162","1","1","9","90","900","00","2017","3","30678"
"100162","1","1","9","90","900","00","2017","4","24411"
"100162","1","1","9","90","900","00","2017","5","20134"
"100162","1","1","9","90","900","00","2017","6","16718"
"100162","1","1","9","90","900","00","2017","7","19898"
"100162","1","1","9","90","900","00","2017","8","21908"
"100162","1","1","9","90","900","00","2017","9","25644"
"100162","1","1","9","90","900","00","2017","10","28470"
"100162","1","1","9","90","900","00","2017","11","28988"
"100162","1","1","9","90","900","00","2017","12","24258"
"100162","1","1","9","90","900","00","2018","1","28983"
"100162","1","1","9","90","900","00","2018","2","28504"
"100162","1","1","9","90","900","00","2018","3","30900"
"100162","1","1","9","90","900","00","2018","4","20891"
"100162","1","1","9","90","900","00","2018","5","16850"
"100162","1","1","9","90","900","00","2018","6","16328"
"100162","1","1","9","90","900","00","2018","7","14639"
"100162","1","1","9","90","900","00","2018","8","19051"
"100162","1","1","9","90","900","00","2018","9","18749"
"100162","1","1","9","90","900","00","2018","10","22973"
"100162","1","1","9","90","900","00","2018","11","25394"
"100162","1","1","9","90","900","00","2018","12","20673"
"100163","1","1","9","90","900","00","2016","1","16061"
"100163","1","1","9","90","900","00","2016","2","5067"
"100163","1","1","9","90","900","00","2016","3","3320"
"100163","1","1","9","90","900","00","2016","4","2262"
"100163","1","1","9","90","900","00","2016","5","1632"
"100163","1","1","9","90","900","00","2016","6","1563"
"100163","1","1","9","90","900","00","2016","7","1075"
"100163","1","1","9","90","900","00","2016","8","652"
"100163","1","1","9","90","900","00","2016","9","544"
"100163","1","1","9","90","900","00","2016","10","499"
"100163","1","1","9","90","900","00","2016","11","390"
"100163","1","1","9","90","900","00","2016","12","231"
"100163","1","1","9","90","900","00","2017","1","125"
"100163","1","1","9","90","900","00","2017","2","103"
"100163","1","1","9","90","900","00","2017","3","90"
"100163","1","1","9","90","900","00","2017","4","69"
"100163","1","1","9","90","900","00","2017","5","66"
"100163","1","1","9","90","900","00","2017","6","46"
"100163","1","1","9","90","900","00","2017","7","30"
"100163","1","1","9","90","900","00","2017","8","50"
"100163","1","1","9","90","900","00","2017","9","22"
"100163","1","1","9","90","900","00","2017","10","36"
"100163","1","1","9","90","900","00","2017","11","10"
"100163","1","1","9","90","900","00","2017","12","10"
"100163","1","1","9","90","900","00","2018","1","6"
"100163","1","1","9","90","900","00","2018","2","3"
"100163","1","1","9","90","900","00","2018","3","3"
"100163","1","1","9","90","900","00","2018","4","1"
"100163","1","1","9","90","900","00","2018","5","4"
"100163","1","1","9","90","900","00","2018","6","5"
"100163","1","1","9","90","900","00","2018","7","5"
"100163","1","1","9","90","900","00","2018","8","10"
"100163","1","1","9","90","900","00","2018","9","1"
"100163","1","1","9","90","900","00","2018","10","4"
"100163","1","1","9","90","900","00","2018","11","7"
"100163","1","1","9","90","900","00","2018","12","3"
"100164","1","1","9","90","900","00","2016","1","208"
"100164","1","1","9","90","900","00","2016","2","175"
"100164","1","1","9","90","900","00","2016","3","139"
"100164","1","1","9","90","900","00","2016","4","116"
"100164","1","1","9","90","900","00","2016","5","118"
"100164","1","1","9","90","900","00","2016","6","112"
"100164","1","1","9","90","900","00","2016","7","106"
"100164","1","1","9","90","900","00","2016","8","86"
"100164","1","1","9","90","900","00","2016","9","53"
"100164","1","1","9","90","900","00","2016","10","55"
"100164","1","1","9","90","900","00","2016","11","97"
"100164","1","1","9","90","900","00","2016","12","126"
"100164","1","1","9","90","900","00","2017","1","55"
"100164","1","1","9","90","900","00","2017","2","34"
"100164","1","1","9","90","900","00","2017","3","28"
"100164","1","1","9","90","900","00","2017","4","26"
"100164","1","1","9","90","900","00","2017","5","34"
"100164","1","1","9","90","900","00","2017","6","32"
"100164","1","1","9","90","900","00","2017","7","32"
"100164","1","1","9","90","900","00","2017","8","19"
"100164","1","1","9","90","900","00","2017","9","12"
"100164","1","1","9","90","900","00","2017","10","67"
"100164","1","1","9","90","900","00","2017","11","42"
"100164","1","1","9","90","900","00","2017","12","53"
"100164","1","1","9","90","900","00","2018","1","54"
"100164","1","1","9","90","900","00","2018","2","15"
"100164","1","1","9","90","900","00","2018","3","10"
"100164","1","1","9","90","900","00","2018","4","4"
"100164","1","1","9","90","900","00","2018","5","9"
"100164","1","1","9","90","900","00","2018","6","4"
"100164","1","1","9","90","900","00","2018","7","1"
"100164","1","1","9","90","900","00","2018","8","3"
"100164","1","1","9","90","900","00","2018","12","8"
"100165","1","1","9","94","942","00","2016","1","37200"
"100165","1","1","9","94","942","00","2016","2","23603"
"100165","1","1","9","94","942","00","2016","3","17847"
"100165","1","1","9","94","942","00","2016","4","34305"
"100165","1","1","9","94","942","00","2016","5","33366"
"100165","1","1","9","94","942","00","2016","6","38421"
"100165","1","1","9","94","942","00","2016","7","34988"
"100165","1","1","9","94","942","00","2016","8","34481"
"100165","1","1","9","94","942","00","2016","9","38582"
"100165","1","1","9","94","942","00","2016","10","38471"
"100165","1","1","9","94","942","00","2016","11","37042"
"100165","1","1","9","94","942","00","2016","12","37596"
"100165","1","1","9","94","942","00","2017","1","35944"
"100165","1","1","9","94","942","00","2017","2","33969"
"100165","1","1","9","94","942","00","2017","3","39215"
"100165","1","1","9","94","942","00","2017","4","34587"
"100165","1","1","9","94","942","00","2017","5","38493"
"100165","1","1","9","94","942","00","2017","6","42886"
"100165","1","1","9","94","942","00","2017","7","40190"
"100165","1","1","9","94","942","00","2017","8","37856"
"100165","1","1","9","94","942","00","2017","9","41900"
"100165","1","1","9","94","942","00","2017","10","40679"
"100165","1","1","9","94","942","00","2017","11","38059"
"100165","1","1","9","94","942","00","2017","12","33826"
"100165","1","1","9","94","942","00","2018","1","35975"
"100165","1","1","9","94","942","00","2018","2","34526"
"100165","1","1","9","94","942","00","2018","3","39792"
"100165","1","1","9","94","942","00","2018","4","37241"
"100165","1","1","9","94","942","00","2018","5","44160"
"100165","1","1","9","94","942","00","2018","6","41768"
"100165","1","1","9","94","942","00","2018","7","42887"
"100165","1","1","9","94","942","00","2018","8","39010"
"100165","1","1","9","94","942","00","2018","9","42546"
"100165","1","1","9","94","942","00","2018","10","45234"
"100165","1","1","9","94","942","00","2018","11","43728"
"100165","1","1","9","94","942","00","2018","12","39687"
"100166","1","1","9","91","913","00","2016","1","3687"
"100166","1","1","9","91","913","00","2016","2","2780"
"100166","1","1","9","91","913","00","2016","3","2067"
"100166","1","1","9","91","913","00","2016","4","1792"
"100166","1","1","9","91","913","00","2016","5","1094"
"100166","1","1","9","91","913","00","2016","6","887"
"100166","1","1","9","91","913","00","2016","7","857"
"100166","1","1","9","91","913","00","2016","8","660"
"100166","1","1","9","91","913","00","2016","9","495"
"100166","1","1","9","91","913","00","2016","10","418"
"100166","1","1","9","91","913","00","2016","11","306"
"100166","1","1","9","91","913","00","2016","12","232"
"100166","1","1","9","91","913","00","2017","1","303"
"100166","1","1","9","91","913","00","2017","2","210"
"100166","1","1","9","91","913","00","2017","3","167"
"100166","1","1","9","91","913","00","2017","4","102"
"100166","1","1","9","91","913","00","2017","5","82"
"100166","1","1","9","91","913","00","2017","6","98"
"100166","1","1","9","91","913","00","2017","7","68"
"100166","1","1","9","91","913","00","2017","8","52"
"100166","1","1","9","91","913","00","2017","9","57"
"100166","1","1","9","91","913","00","2017","10","54"
"100166","1","1","9","91","913","00","2017","11","35"
"100166","1","1","9","91","913","00","2017","12","23"
"100166","1","1","9","91","913","00","2018","1","34"
"100166","1","1","9","91","913","00","2018","2","36"
"100166","1","1","9","91","913","00","2018","3","18"
"100166","1","1","9","91","913","00","2018","4","12"
"100166","1","1","9","91","913","00","2018","5","13"
"100166","1","1","9","91","913","00","2018","6","21"
"100166","1","1","9","91","913","00","2018","7","75"
"100166","1","1","9","91","913","00","2018","8","23"
"100166","1","1","9","91","913","00","2018","9","48"
"100166","1","1","9","91","913","00","2018","10","3"
"100166","1","1","9","91","913","00","2018","11","3"
"100166","1","1","9","91","913","00","2018","12","2"
"100167","1","1","9","94","942","00","2016","1","30672"
"100167","1","1","9","94","942","00","2016","2","31769"
"100167","1","1","9","94","942","00","2016","3","40397"
"100167","1","1","9","94","942","00","2016","4","29895"
"100167","1","1","9","94","942","00","2016","5","26472"
"100167","1","1","9","94","942","00","2016","6","39007"
"100167","1","1","9","94","942","00","2016","7","35953"
"100167","1","1","9","94","942","00","2016","8","36099"
"100167","1","1","9","94","942","00","2016","9","39322"
"100167","1","1","9","94","942","00","2016","10","40875"
"100167","1","1","9","94","942","00","2016","11","36924"
"100167","1","1","9","94","942","00","2016","12","35339"
"100167","1","1","9","94","942","00","2017","1","34869"
"100167","1","1","9","94","942","00","2017","2","32958"
"100167","1","1","9","94","942","00","2017","3","38062"
"100167","1","1","9","94","942","00","2017","4","33910"
"100167","1","1","9","94","942","00","2017","5","38398"
"100167","1","1","9","94","942","00","2017","6","39393"
"100167","1","1","9","94","942","00","2017","7","39127"
"100167","1","1","9","94","942","00","2017","8","37352"
"100167","1","1","9","94","942","00","2017","9","39661"
"100167","1","1","9","94","942","00","2017","10","38390"
"100167","1","1","9","94","942","00","2017","11","37226"
"100167","1","1","9","94","942","00","2017","12","32612"
"100167","1","1","9","94","942","00","2018","1","35869"
"100167","1","1","9","94","942","00","2018","2","29419"
"100167","1","1","9","94","942","00","2018","3","38482"
"100167","1","1","9","94","942","00","2018","4","36852"
"100167","1","1","9","94","942","00","2018","5","39695"
"100167","1","1","9","94","942","00","2018","6","43322"
"100167","1","1","9","94","942","00","2018","7","32535"
"100167","1","1","9","94","942","00","2018","8","36197"
"100167","1","1","9","94","942","00","2018","9","39618"
"100167","1","1","9","94","942","00","2018","10","43228"
"100167","1","1","9","94","942","00","2018","11","40414"
"100167","1","1","9","94","942","00","2018","12","36980"
"100168","1","1","9","94","942","00","2016","1","30763"
"100168","1","1","9","94","942","00","2016","2","28567"
"100168","1","1","9","94","942","00","2016","3","32431"
"100168","1","1","9","94","942","00","2016","4","33963"
"100168","1","1","9","94","942","00","2016","5","33404"
"100168","1","1","9","94","942","00","2016","6","33412"
"100168","1","1","9","94","942","00","2016","7","31701"
"100168","1","1","9","94","942","00","2016","8","31160"
"100168","1","1","9","94","942","00","2016","9","30178"
"100168","1","1","9","94","942","00","2016","10","33621"
"100168","1","1","9","94","942","00","2016","11","30530"
"100168","1","1","9","94","942","00","2016","12","29134"
"100168","1","1","9","94","942","00","2017","1","30065"
"100168","1","1","9","94","942","00","2017","2","27309"
"100168","1","1","9","94","942","00","2017","3","34060"
"100168","1","1","9","94","942","00","2017","4","32596"
"100168","1","1","9","94","942","00","2017","5","32903"
"100168","1","1","9","94","942","00","2017","6","33185"
"100168","1","1","9","94","942","00","2017","7","32745"
"100168","1","1","9","94","942","00","2017","8","31933"
"100168","1","1","9","94","942","00","2017","9","33238"
"100168","1","1","9","94","942","00","2017","10","31829"
"100168","1","1","9","94","942","00","2017","11","31798"
"100168","1","1","9","94","942","00","2017","12","29649"
"100168","1","1","9","94","942","00","2018","1","29946"
"100168","1","1","9","94","942","00","2018","2","28928"
"100168","1","1","9","94","942","00","2018","3","30986"
"100168","1","1","9","94","942","00","2018","4","28475"
"100168","1","1","9","94","942","00","2018","5","28607"
"100168","1","1","9","94","942","00","2018","6","29343"
"100168","1","1","9","94","942","00","2018","7","26696"
"100168","1","1","9","94","942","00","2018","8","24559"
"100168","1","1","9","94","942","00","2018","9","20928"
"100168","1","1","9","94","942","00","2018","10","28162"
"100168","1","1","9","94","942","00","2018","11","25233"
"100168","1","1","9","94","942","00","2018","12","24687"
"100169","1","1","9","91","913","00","2016","1","2244"
"100169","1","1","9","91","913","00","2016","2","1286"
"100169","1","1","9","91","913","00","2016","3","852"
"100169","1","1","9","91","913","00","2016","4","712"
"100169","1","1","9","91","913","00","2016","5","682"
"100169","1","1","9","91","913","00","2016","6","540"
"100169","1","1","9","91","913","00","2016","7","443"
"100169","1","1","9","91","913","00","2016","8","177"
"100169","1","1","9","91","913","00","2016","9","148"
"100169","1","1","9","91","913","00","2016","10","123"
"100169","1","1","9","91","913","00","2016","11","106"
"100169","1","1","9","91","913","00","2016","12","99"
"100169","1","1","9","91","913","00","2017","1","139"
"100169","1","1","9","91","913","00","2017","2","94"
"100169","1","1","9","91","913","00","2017","3","82"
"100169","1","1","9","91","913","00","2017","4","87"
"100169","1","1","9","91","913","00","2017","5","53"
"100169","1","1","9","91","913","00","2017","6","42"
"100169","1","1","9","91","913","00","2017","7","27"
"100169","1","1","9","91","913","00","2017","8","14"
"100169","1","1","9","91","913","00","2017","9","12"
"100169","1","1","9","91","913","00","2017","10","12"
"100169","1","1","9","91","913","00","2017","11","23"
"100169","1","1","9","91","913","00","2017","12","18"
"100169","1","1","9","91","913","00","2018","1","39"
"100169","1","1","9","91","913","00","2018","2","30"
"100169","1","1","9","91","913","00","2018","3","27"
"100169","1","1","9","91","913","00","2018","4","20"
"100169","1","1","9","91","913","00","2018","5","20"
"100169","1","1","9","91","913","00","2018","6","24"
"100169","1","1","9","91","913","00","2018","7","32"
"100169","1","1","9","91","913","00","2018","8","4"
"100169","1","1","9","91","913","00","2018","9","4"
"100169","1","1","9","91","913","00","2018","10","3"
"100169","1","1","9","91","913","00","2018","12","4"
"100170","1","1","9","91","913","00","2016","1","22"
"100170","1","1","9","91","913","00","2016","2","18"
"100170","1","1","9","91","913","00","2016","3","16"
"100170","1","1","9","91","913","00","2016","4","19"
"100170","1","1","9","91","913","00","2016","5","5"
"100170","1","1","9","91","913","00","2016","6","11"
"100170","1","1","9","91","913","00","2016","7","8"
"100170","1","1","9","91","913","00","2016","8","13"
"100170","1","1","9","91","913","00","2016","9","8"
"100170","1","1","9","91","913","00","2016","10","7"
"100170","1","1","9","91","913","00","2016","11","10"
"100170","1","1","9","91","913","00","2016","12","10"
"100170","1","1","9","91","913","00","2017","1","17"
"100170","1","1","9","91","913","00","2017","2","7"
"100170","1","1","9","91","913","00","2017","3","6"
"100170","1","1","9","91","913","00","2017","4","3"
"100170","1","1","9","91","913","00","2017","5","3"
"100170","1","1","9","91","913","00","2017","6","5"
"100170","1","1","9","91","913","00","2017","7","7"
"100170","1","1","9","91","913","00","2017","8","10"
"100170","1","1","9","91","913","00","2017","9","4"
"100170","1","1","9","91","913","00","2017","10","3"
"100170","1","1","9","91","913","00","2017","11","3"
"100170","1","1","9","91","913","00","2017","12","6"
"100170","1","1","9","91","913","00","2018","1","1"
"100170","1","1","9","91","913","00","2018","2","3"
"100170","1","1","9","91","913","00","2018","3","1"
"100170","1","1","9","91","913","00","2018","5","2"
"100170","1","1","9","91","913","00","2018","6","7"
"100170","1","1","9","91","913","00","2018","7","44"
"100170","1","1","9","91","913","00","2018","8","1"
"100170","1","1","9","91","913","00","2018","9","1"
"100170","1","1","9","91","913","00","2018","12","1"
"100171","1","1","9","96","962","00","2016","1","19243"
"100171","1","1","9","96","962","00","2016","2","19324"
"100171","1","1","9","96","962","00","2016","3","21011"
"100171","1","1","9","96","962","00","2016","4","19952"
"100171","1","1","9","96","962","00","2016","5","18236"
"100171","1","1","9","96","962","00","2016","6","17960"
"100171","1","1","9","96","962","00","2016","7","17577"
"100171","1","1","9","96","962","00","2016","8","15984"
"100171","1","1","9","96","962","00","2016","9","17293"
