"Style","Color","Size","Divisie","Hoofdgroep","Subgroep","Subsubgroep","Jaar","Maand","Quantity"
"100017","1","1","1","12","120","00","2016","10","2282"
"100017","1","1","1","12","120","00","2016","11","1942"
"100017","1","1","1","12","120","00","2016","12","2147"
"100017","1","1","1","12","120","00","2017","1","1793"
"100017","1","1","1","12","120","00","2017","2","2051"
"100017","1","1","1","12","120","00","2017","3","2245"
"100017","1","1","1","12","120","00","2017","4","2308"
"100017","1","1","1","12","120","00","2017","5","2268"
"100017","1","1","1","12","120","00","2017","6","2551"
"100017","1","1","1","12","120","00","2017","7","3155"
"100017","1","1","1","12","120","00","2017","8","3214"
"100017","1","1","1","12","120","00","2017","9","2455"
"100017","1","1","1","12","120","00","2017","10","1976"
"100017","1","1","1","12","120","00","2017","11","1914"
"100017","1","1","1","12","120","00","2017","12","1756"
"100017","1","1","1","12","120","00","2018","1","1705"
"100017","1","1","1","12","120","00","2018","2","1521"
"100017","1","1","1","12","120","00","2018","3","1879"
"100017","1","1","1","12","120","00","2018","4","1668"
"100017","1","1","1","12","120","00","2018","5","1854"
"100017","1","1","1","12","120","00","2018","6","2323"
"100017","1","1","1","12","120","00","2018","7","2250"
"100017","1","1","1","12","120","00","2018","8","2220"
"100017","1","1","1","12","120","00","2018","9","1534"
"100017","1","1","1","12","120","00","2018","10","1860"
"100017","1","1","1","12","120","00","2018","11","1680"
"100017","1","1","1","12","120","00","2018","12","1507"
"100018","1","1","1","12","120","00","2016","1","3391"
"100018","1","1","1","12","120","00","2016","2","2967"
"100018","1","1","1","12","120","00","2016","3","3369"
"100018","1","1","1","12","120","00","2016","4","3779"
"100018","1","1","1","12","120","00","2016","5","3631"
"100018","1","1","1","12","120","00","2016","6","4867"
"100018","1","1","1","12","120","00","2016","7","5731"
"100018","1","1","1","12","120","00","2016","8","4994"
"100018","1","1","1","12","120","00","2016","9","4480"
"100018","1","1","1","12","120","00","2016","10","4593"
"100018","1","1","1","12","120","00","2016","11","3980"
"100018","1","1","1","12","120","00","2016","12","4358"
"100018","1","1","1","12","120","00","2017","1","3375"
"100018","1","1","1","12","120","00","2017","2","4095"
"100018","1","1","1","12","120","00","2017","3","4776"
"100018","1","1","1","12","120","00","2017","4","5136"
"100018","1","1","1","12","120","00","2017","5","5463"
"100018","1","1","1","12","120","00","2017","6","5309"
"100018","1","1","1","12","120","00","2017","7","6881"
"100018","1","1","1","12","120","00","2017","8","6791"
"100018","1","1","1","12","120","00","2017","9","5406"
"100018","1","1","1","12","120","00","2017","10","4627"
"100018","1","1","1","12","120","00","2017","11","4564"
"100018","1","1","1","12","120","00","2017","12","3882"
"100018","1","1","1","12","120","00","2018","1","3852"
"100018","1","1","1","12","120","00","2018","2","3377"
"100018","1","1","1","12","120","00","2018","3","3991"
"100018","1","1","1","12","120","00","2018","4","3302"
"100018","1","1","1","12","120","00","2018","5","3815"
"100018","1","1","1","12","120","00","2018","6","4315"
"100018","1","1","1","12","120","00","2018","7","5018"
"100018","1","1","1","12","120","00","2018","8","4719"
"100018","1","1","1","12","120","00","2018","9","3858"
"100018","1","1","1","12","120","00","2018","10","4174"
"100018","1","1","1","12","120","00","2018","11","3817"
"100018","1","1","1","12","120","00","2018","12","2825"
"100019","1","1","1","13","136","00","2016","1","16370"
"100019","1","1","1","13","136","00","2016","2","14875"
"100019","1","1","1","13","136","00","2016","3","15515"
"100019","1","1","1","13","136","00","2016","4","16420"
"100019","1","1","1","13","136","00","2016","5","16269"
"100019","1","1","1","13","136","00","2016","6","19624"
"100019","1","1","1","13","136","00","2016","7","18426"
"100019","1","1","1","13","136","00","2016","8","18324"
"100019","1","1","1","13","136","00","2016","9","16488"
"100019","1","1","1","13","136","00","2016","10","14505"
"100019","1","1","1","13","136","00","2016","11","15304"
"100019","1","1","1","13","136","00","2016","12","15530"
"100019","1","1","1","13","136","00","2017","1","15550"
"100019","1","1","1","13","136","00","2017","2","13670"
"100019","1","1","1","13","136","00","2017","3","17022"
"100019","1","1","1","13","136","00","2017","4","17872"
"100019","1","1","1","13","136","00","2017","5","22630"
"100019","1","1","1","13","136","00","2017","6","24487"
"100019","1","1","1","13","136","00","2017","7","26941"
"100019","1","1","1","13","136","00","2017","8","22351"
"100019","1","1","1","13","136","00","2017","9","16383"
"100019","1","1","1","13","136","00","2017","10","16648"
"100019","1","1","1","13","136","00","2017","11","14172"
"100019","1","1","1","13","136","00","2017","12","11042"
"100019","1","1","1","13","136","00","2018","1","14978"
"100019","1","1","1","13","136","00","2018","2","13387"
"100019","1","1","1","13","136","00","2018","3","13802"
"100019","1","1","1","13","136","00","2018","4","11156"
"100019","1","1","1","13","136","00","2018","5","12949"
"100019","1","1","1","13","136","00","2018","6","16063"
"100019","1","1","1","13","136","00","2018","7","14176"
"100019","1","1","1","13","136","00","2018","8","14265"
"100019","1","1","1","13","136","00","2018","9","13544"
"100019","1","1","1","13","136","00","2018","10","12526"
"100019","1","1","1","13","136","00","2018","11","10048"
"100019","1","1","1","13","136","00","2018","12","9401"
"100020","1","1","1","13","130","00","2016","1","8815"
"100020","1","1","1","13","130","00","2016","2","9313"
"100020","1","1","1","13","130","00","2016","3","12054"
"100020","1","1","1","13","130","00","2016","4","12698"
"100020","1","1","1","13","130","00","2016","5","10158"
"100020","1","1","1","13","130","00","2016","6","13170"
"100020","1","1","1","13","130","00","2016","7","12435"
"100020","1","1","1","13","130","00","2016","8","11283"
"100020","1","1","1","13","130","00","2016","9","11845"
"100020","1","1","1","13","130","00","2016","10","19146"
"100020","1","1","1","13","130","00","2016","11","7673"
"100020","1","1","1","13","130","00","2016","12","12638"
"100020","1","1","1","13","130","00","2017","1","10489"
"100020","1","1","1","13","130","00","2017","2","10582"
"100020","1","1","1","13","130","00","2017","3","18856"
"100020","1","1","1","13","130","00","2017","4","12419"
"100020","1","1","1","13","130","00","2017","5","13507"
"100020","1","1","1","13","130","00","2017","6","13402"
"100020","1","1","1","13","130","00","2017","7","15989"
"100020","1","1","1","13","130","00","2017","8","16918"
"100020","1","1","1","13","130","00","2017","9","15320"
"100020","1","1","1","13","130","00","2017","10","19410"
"100020","1","1","1","13","130","00","2017","11","13198"
"100020","1","1","1","13","130","00","2017","12","14444"
"100020","1","1","1","13","130","00","2018","1","13258"
"100020","1","1","1","13","130","00","2018","2","12516"
"100020","1","1","1","13","130","00","2018","3","19699"
"100020","1","1","1","13","130","00","2018","4","17570"
"100020","1","1","1","13","130","00","2018","5","14951"
"100020","1","1","1","13","130","00","2018","6","18020"
"100020","1","1","1","13","130","00","2018","7","18491"
"100020","1","1","1","13","130","00","2018","8","23610"
"100020","1","1","1","13","130","00","2018","9","19828"
"100020","1","1","1","13","130","00","2018","10","17667"
"100020","1","1","1","13","130","00","2018","11","14491"
"100020","1","1","1","13","130","00","2018","12","15831"
"100021","1","1","1","13","130","00","2016","7","4145"
"100021","1","1","1","13","130","00","2016","8","6940"
"100021","1","1","1","13","130","00","2016","9","6845"
"100021","1","1","1","13","130","00","2016","10","9284"
"100021","1","1","1","13","130","00","2016","11","2751"
"100021","1","1","1","13","130","00","2016","12","7552"
"100021","1","1","1","13","130","00","2017","1","5891"
"100021","1","1","1","13","130","00","2017","2","6362"
"100021","1","1","1","13","130","00","2017","3","12755"
"100021","1","1","1","13","130","00","2017","4","8186"
"100021","1","1","1","13","130","00","2017","5","9034"
"100021","1","1","1","13","130","00","2017","6","8875"
"100021","1","1","1","13","130","00","2017","7","10646"
"100021","1","1","1","13","130","00","2017","8","11744"
"100021","1","1","1","13","130","00","2017","9","11783"
"100021","1","1","1","13","130","00","2017","10","10959"
"100021","1","1","1","13","130","00","2017","11","6979"
"100021","1","1","1","13","130","00","2017","12","7778"
"100021","1","1","1","13","130","00","2018","1","7235"
"100021","1","1","1","13","130","00","2018","2","6675"
"100021","1","1","1","13","130","00","2018","3","11667"
"100021","1","1","1","13","130","00","2018","4","11303"
"100021","1","1","1","13","130","00","2018","5","9559"
"100021","1","1","1","13","130","00","2018","6","11357"
"100021","1","1","1","13","130","00","2018","7","11176"
"100021","1","1","1","13","130","00","2018","8","14077"
"100021","1","1","1","13","130","00","2018","9","10928"
"100021","1","1","1","13","130","00","2018","10","8395"
"100021","1","1","1","13","130","00","2018","11","7499"
"100021","1","1","1","13","130","00","2018","12","7651"
"100022","1","1","1","13","130","00","2016","1","2626"
"100022","1","1","1","13","130","00","2016","2","1535"
"100022","1","1","1","13","130","00","2016","3","2160"
"100022","1","1","1","13","130","00","2016","4","1845"
"100022","1","1","1","13","130","00","2016","5","1728"
"100022","1","1","1","13","130","00","2016","6","1749"
"100022","1","1","1","13","130","00","2016","7","4269"
"100022","1","1","1","13","130","00","2016","8","10158"
"100022","1","1","1","13","130","00","2016","9","8838"
"100022","1","1","1","13","130","00","2016","10","12616"
"100022","1","1","1","13","130","00","2016","11","5227"
"100022","1","1","1","13","130","00","2016","12","8152"
"100022","1","1","1","13","130","00","2017","1","7191"
"100022","1","1","1","13","130","00","2017","2","6667"
"100022","1","1","1","13","130","00","2017","3","12339"
"100022","1","1","1","13","130","00","2017","4","7611"
"100022","1","1","1","13","130","00","2017","5","8216"
"100022","1","1","1","13","130","00","2017","6","8865"
"100022","1","1","1","13","130","00","2017","7","10821"
"100022","1","1","1","13","130","00","2017","8","11998"
"100022","1","1","1","13","130","00","2017","9","13533"
"100022","1","1","1","13","130","00","2017","10","12434"
"100022","1","1","1","13","130","00","2017","11","8518"
"100022","1","1","1","13","130","00","2017","12","8729"
"100022","1","1","1","13","130","00","2018","1","8448"
"100022","1","1","1","13","130","00","2018","2","7398"
"100022","1","1","1","13","130","00","2018","3","11172"
"100022","1","1","1","13","130","00","2018","4","10725"
"100022","1","1","1","13","130","00","2018","5","9567"
"100022","1","1","1","13","130","00","2018","6","11204"
"100022","1","1","1","13","130","00","2018","7","11681"
"100022","1","1","1","13","130","00","2018","8","14267"
"100022","1","1","1","13","130","00","2018","9","11507"
"100022","1","1","1","13","130","00","2018","10","10315"
"100022","1","1","1","13","130","00","2018","11","9124"
"100022","1","1","1","13","130","00","2018","12","9208"
"100023","1","1","1","13","130","00","2016","1","1258"
"100023","1","1","1","13","130","00","2016","2","2130"
"100023","1","1","1","13","130","00","2016","3","3898"
"100023","1","1","1","13","130","00","2016","4","6271"
"100023","1","1","1","13","130","00","2016","5","3715"
"100023","1","1","1","13","130","00","2016","6","5372"
"100023","1","1","1","13","130","00","2016","7","5766"
"100023","1","1","1","13","130","00","2016","8","7084"
"100023","1","1","1","13","130","00","2016","9","5950"
"100023","1","1","1","13","130","00","2016","10","9567"
"100023","1","1","1","13","130","00","2016","11","4024"
"100023","1","1","1","13","130","00","2016","12","5875"
"100023","1","1","1","13","130","00","2017","1","4654"
"100023","1","1","1","13","130","00","2017","2","4953"
"100023","1","1","1","13","130","00","2017","3","9564"
"100023","1","1","1","13","130","00","2017","4","5615"
"100023","1","1","1","13","130","00","2017","5","6161"
"100023","1","1","1","13","130","00","2017","6","6367"
"100023","1","1","1","13","130","00","2017","7","7671"
"100023","1","1","1","13","130","00","2017","8","8504"
"100023","1","1","1","13","130","00","2017","9","9033"
"100023","1","1","1","13","130","00","2017","10","9150"
"100023","1","1","1","13","130","00","2017","11","5262"
"100023","1","1","1","13","130","00","2017","12","5949"
"100023","1","1","1","13","130","00","2018","1","5164"
"100023","1","1","1","13","130","00","2018","2","5182"
"100023","1","1","1","13","130","00","2018","3","8113"
"100023","1","1","1","13","130","00","2018","4","7128"
"100023","1","1","1","13","130","00","2018","5","6018"
"100023","1","1","1","13","130","00","2018","6","7040"
"100023","1","1","1","13","130","00","2018","7","7525"
"100023","1","1","1","13","130","00","2018","8","9547"
"100023","1","1","1","13","130","00","2018","9","7797"
"100023","1","1","1","13","130","00","2018","10","6346"
"100023","1","1","1","13","130","00","2018","11","5640"
"100023","1","1","1","13","130","00","2018","12","6087"
"100024","1","1","1","13","130","00","2016","1","6289"
"100024","1","1","1","13","130","00","2016","2","6664"
"100024","1","1","1","13","130","00","2016","3","8984"
"100024","1","1","1","13","130","00","2016","4","9099"
"100024","1","1","1","13","130","00","2016","5","5691"
"100024","1","1","1","13","130","00","2016","6","5006"
"100024","1","1","1","13","130","00","2016","7","5125"
"100024","1","1","1","13","130","00","2016","8","7142"
"100024","1","1","1","13","130","00","2016","9","8014"
"100024","1","1","1","13","130","00","2016","10","13221"
"100024","1","1","1","13","130","00","2016","11","4526"
"100024","1","1","1","13","130","00","2016","12","7273"
"100024","1","1","1","13","130","00","2017","1","6302"
"100024","1","1","1","13","130","00","2017","2","6860"
"100024","1","1","1","13","130","00","2017","3","11554"
"100024","1","1","1","13","130","00","2017","4","8097"
"100024","1","1","1","13","130","00","2017","5","9354"
"100024","1","1","1","13","130","00","2017","6","8358"
"100024","1","1","1","13","130","00","2017","7","10066"
"100024","1","1","1","13","130","00","2017","8","11637"
"100024","1","1","1","13","130","00","2017","9","12142"
"100024","1","1","1","13","130","00","2017","10","10557"
"100024","1","1","1","13","130","00","2017","11","8162"
"100024","1","1","1","13","130","00","2017","12","9216"
"100024","1","1","1","13","130","00","2018","1","8161"
"100024","1","1","1","13","130","00","2018","2","6809"
"100024","1","1","1","13","130","00","2018","3","10329"
"100024","1","1","1","13","130","00","2018","4","11084"
"100024","1","1","1","13","130","00","2018","5","9781"
"100024","1","1","1","13","130","00","2018","6","10282"
"100024","1","1","1","13","130","00","2018","7","10407"
"100024","1","1","1","13","130","00","2018","8","13636"
"100024","1","1","1","13","130","00","2018","9","12279"
"100024","1","1","1","13","130","00","2018","10","10749"
"100024","1","1","1","13","130","00","2018","11","9113"
"100024","1","1","1","13","130","00","2018","12","9128"
"100025","1","1","1","13","130","00","2016","1","8424"
"100025","1","1","1","13","130","00","2016","2","7617"
"100025","1","1","1","13","130","00","2016","3","10158"
"100025","1","1","1","13","130","00","2016","4","10374"
"100025","1","1","1","13","130","00","2016","5","8242"
"100025","1","1","1","13","130","00","2016","6","10843"
"100025","1","1","1","13","130","00","2016","7","11997"
"100025","1","1","1","13","130","00","2016","8","12508"
"100025","1","1","1","13","130","00","2016","9","9074"
"100025","1","1","1","13","130","00","2016","10","15461"
"100025","1","1","1","13","130","00","2016","11","7287"
"100025","1","1","1","13","130","00","2016","12","7394"
"100025","1","1","1","13","130","00","2017","1","6637"
"100025","1","1","1","13","130","00","2017","2","7353"
"100025","1","1","1","13","130","00","2017","3","12829"
"100025","1","1","1","13","130","00","2017","4","8495"
"100025","1","1","1","13","130","00","2017","5","9448"
"100025","1","1","1","13","130","00","2017","6","8753"
"100025","1","1","1","13","130","00","2017","7","11135"
"100025","1","1","1","13","130","00","2017","8","12646"
"100025","1","1","1","13","130","00","2017","9","13036"
"100025","1","1","1","13","130","00","2017","10","12983"
"100025","1","1","1","13","130","00","2017","11","8963"
"100025","1","1","1","13","130","00","2017","12","9301"
"100025","1","1","1","13","130","00","2018","1","8052"
"100025","1","1","1","13","130","00","2018","2","7422"
"100025","1","1","1","13","130","00","2018","3","11735"
"100025","1","1","1","13","130","00","2018","4","10681"
"100025","1","1","1","13","130","00","2018","5","10027"
"100025","1","1","1","13","130","00","2018","6","10788"
"100025","1","1","1","13","130","00","2018","7","11189"
"100025","1","1","1","13","130","00","2018","8","14746"
"100025","1","1","1","13","130","00","2018","9","13023"
"100025","1","1","1","13","130","00","2018","10","11254"
"100025","1","1","1","13","130","00","2018","11","9594"
"100025","1","1","1","13","130","00","2018","12","9708"
"100026","1","1","1","13","130","00","2016","1","7399"
"100026","1","1","1","13","130","00","2016","2","6987"
"100026","1","1","1","13","130","00","2016","3","8020"
"100026","1","1","1","13","130","00","2016","4","8959"
"100026","1","1","1","13","130","00","2016","5","6357"
"100026","1","1","1","13","130","00","2016","6","8167"
"100026","1","1","1","13","130","00","2016","7","9109"
"100026","1","1","1","13","130","00","2016","8","9990"
"100026","1","1","1","13","130","00","2016","9","8593"
"100026","1","1","1","13","130","00","2016","10","13583"
"100026","1","1","1","13","130","00","2016","11","7742"
"100026","1","1","1","13","130","00","2016","12","7648"
"100026","1","1","1","13","130","00","2017","1","7076"
"100026","1","1","1","13","130","00","2017","2","7356"
"100026","1","1","1","13","130","00","2017","3","12545"
"100026","1","1","1","13","130","00","2017","4","7616"
"100026","1","1","1","13","130","00","2017","5","8878"
"100026","1","1","1","13","130","00","2017","6","9321"
"100026","1","1","1","13","130","00","2017","7","10039"
"100026","1","1","1","13","130","00","2017","8","12163"
"100026","1","1","1","13","130","00","2017","9","13703"
"100026","1","1","1","13","130","00","2017","10","13021"
"100026","1","1","1","13","130","00","2017","11","9944"
"100026","1","1","1","13","130","00","2017","12","9484"
"100026","1","1","1","13","130","00","2018","1","9099"
"100026","1","1","1","13","130","00","2018","2","8213"
"100026","1","1","1","13","130","00","2018","3","11713"
"100026","1","1","1","13","130","00","2018","4","10445"
"100026","1","1","1","13","130","00","2018","5","9493"
"100026","1","1","1","13","130","00","2018","6","10260"
"100026","1","1","1","13","130","00","2018","7","9967"
"100026","1","1","1","13","130","00","2018","8","13246"
"100026","1","1","1","13","130","00","2018","9","12617"
"100026","1","1","1","13","130","00","2018","10","10612"
"100026","1","1","1","13","130","00","2018","11","9682"
"100026","1","1","1","13","130","00","2018","12","9844"
"100027","1","1","1","13","130","00","2017","7","2974"
"100027","1","1","1","13","130","00","2017","8","9058"
"100027","1","1","1","13","130","00","2017","9","9766"
"100027","1","1","1","13","130","00","2017","10","8485"
"100027","1","1","1","13","130","00","2017","11","5672"
"100027","1","1","1","13","130","00","2017","12","4825"
"100027","1","1","1","13","130","00","2018","1","5588"
"100027","1","1","1","13","130","00","2018","2","5693"
"100027","1","1","1","13","130","00","2018","3","9362"
"100027","1","1","1","13","130","00","2018","4","8540"
"100027","1","1","1","13","130","00","2018","5","7690"
"100027","1","1","1","13","130","00","2018","6","8305"
"100027","1","1","1","13","130","00","2018","7","7931"
"100027","1","1","1","13","130","00","2018","8","10441"
"100027","1","1","1","13","130","00","2018","9","8598"
"100027","1","1","1","13","130","00","2018","10","6817"
"100027","1","1","1","13","130","00","2018","11","6321"
"100027","1","1","1","13","130","00","2018","12","6446"
"100028","1","1","1","13","130","00","2017","4","5966"
"100028","1","1","1","13","130","00","2017","5","7880"
"100028","1","1","1","13","130","00","2017","6","8114"
"100028","1","1","1","13","130","00","2017","7","8638"
"100028","1","1","1","13","130","00","2017","8","9422"
"100028","1","1","1","13","130","00","2017","9","10024"
"100028","1","1","1","13","130","00","2017","10","9497"
"100028","1","1","1","13","130","00","2017","11","5864"
"100028","1","1","1","13","130","00","2017","12","6826"
"100028","1","1","1","13","130","00","2018","1","5957"
"100028","1","1","1","13","130","00","2018","2","5564"
"100028","1","1","1","13","130","00","2018","3","9817"
"100028","1","1","1","13","130","00","2018","4","9222"
"100028","1","1","1","13","130","00","2018","5","7896"
"100028","1","1","1","13","130","00","2018","6","8751"
"100028","1","1","1","13","130","00","2018","7","9476"
"100028","1","1","1","13","130","00","2018","8","12245"
"100028","1","1","1","13","130","00","2018","9","10002"
"100028","1","1","1","13","130","00","2018","10","7568"
"100028","1","1","1","13","130","00","2018","11","6688"
"100028","1","1","1","13","130","00","2018","12","7271"
"100029","1","1","1","13","130","00","2018","8","13815"
"100029","1","1","1","13","130","00","2018","9","16270"
"100029","1","1","1","13","130","00","2018","10","12534"
"100029","1","1","1","13","130","00","2018","11","10607"
"100029","1","1","1","13","130","00","2018","12","10910"
"100031","1","1","1","13","131","00","2016","1","11248"
"100031","1","1","1","13","131","00","2016","2","11059"
"100031","1","1","1","13","131","00","2016","3","12063"
"100031","1","1","1","13","131","00","2016","4","12499"
"100031","1","1","1","13","131","00","2016","5","10582"
"100031","1","1","1","13","131","00","2016","6","12448"
"100031","1","1","1","13","131","00","2016","7","14330"
"100031","1","1","1","13","131","00","2016","8","15580"
"100031","1","1","1","13","131","00","2016","9","14788"
"100031","1","1","1","13","131","00","2016","10","15807"
"100031","1","1","1","13","131","00","2016","11","13750"
"100031","1","1","1","13","131","00","2016","12","13182"
"100031","1","1","1","13","131","00","2017","1","10050"
"100031","1","1","1","13","131","00","2017","2","12541"
"100031","1","1","1","13","131","00","2017","3","15413"
"100031","1","1","1","13","131","00","2017","4","11618"
"100031","1","1","1","13","131","00","2017","5","11925"
"100031","1","1","1","13","131","00","2017","6","9696"
"100031","1","1","1","13","131","00","2017","7","19431"
"100031","1","1","1","13","131","00","2017","8","14929"
"100031","1","1","1","13","131","00","2017","9","15454"
"100031","1","1","1","13","131","00","2017","10","15164"
"100031","1","1","1","13","131","00","2017","11","15584"
"100031","1","1","1","13","131","00","2017","12","8843"
"100031","1","1","1","13","131","00","2018","1","18234"
"100031","1","1","1","13","131","00","2018","2","14329"
"100031","1","1","1","13","131","00","2018","3","16699"
"100031","1","1","1","13","131","00","2018","4","15021"
"100031","1","1","1","13","131","00","2018","5","14464"
"100031","1","1","1","13","131","00","2018","6","17304"
"100031","1","1","1","13","131","00","2018","7","13350"
"100031","1","1","1","13","131","00","2018","8","8800"
"100031","1","1","1","13","131","00","2018","9","3785"
"100031","1","1","1","13","131","00","2018","10","2535"
"100031","1","1","1","13","131","00","2018","11","1823"
"100031","1","1","1","13","131","00","2018","12","1329"
"100032","1","1","1","13","131","00","2016","1","12342"
"100032","1","1","1","13","131","00","2016","2","11610"
"100032","1","1","1","13","131","00","2016","3","12790"
"100032","1","1","1","13","131","00","2016","4","13281"
"100032","1","1","1","13","131","00","2016","5","11067"
"100032","1","1","1","13","131","00","2016","6","13499"
"100032","1","1","1","13","131","00","2016","7","14859"
"100032","1","1","1","13","131","00","2016","8","15681"
"100032","1","1","1","13","131","00","2016","9","12304"
"100032","1","1","1","13","131","00","2016","10","11343"
"100032","1","1","1","13","131","00","2016","11","10656"
"100032","1","1","1","13","131","00","2016","12","11762"
"100032","1","1","1","13","131","00","2017","1","8039"
"100032","1","1","1","13","131","00","2017","2","8492"
"100032","1","1","1","13","131","00","2017","3","16326"
"100032","1","1","1","13","131","00","2017","4","14591"
"100032","1","1","1","13","131","00","2017","5","14112"
"100032","1","1","1","13","131","00","2017","6","15489"
"100032","1","1","1","13","131","00","2017","7","16027"
"100032","1","1","1","13","131","00","2017","8","19869"
"100032","1","1","1","13","131","00","2017","9","18816"
"100032","1","1","1","13","131","00","2017","10","14741"
"100032","1","1","1","13","131","00","2017","11","9838"
"100032","1","1","1","13","131","00","2017","12","11722"
"100032","1","1","1","13","131","00","2018","1","4995"
"100032","1","1","1","13","131","00","2018","2","1792"
"100032","1","1","1","13","131","00","2018","3","1343"
"100032","1","1","1","13","131","00","2018","4","1001"
"100032","1","1","1","13","131","00","2018","5","902"
"100032","1","1","1","13","131","00","2018","6","1286"
"100032","1","1","1","13","131","00","2018","7","2074"
"100032","1","1","1","13","131","00","2018","8","589"
"100032","1","1","1","13","131","00","2018","9","237"
"100032","1","1","1","13","131","00","2018","10","155"
"100032","1","1","1","13","131","00","2018","11","148"
"100032","1","1","1","13","131","00","2018","12","143"
"100033","1","1","1","13","131","00","2016","1","4995"
"100033","1","1","1","13","131","00","2016","2","4563"
"100033","1","1","1","13","131","00","2016","3","5122"
"100033","1","1","1","13","131","00","2016","4","5419"
"100033","1","1","1","13","131","00","2016","5","5036"
"100033","1","1","1","13","131","00","2016","6","6140"
"100033","1","1","1","13","131","00","2016","7","7505"
"100033","1","1","1","13","131","00","2016","8","7393"
"100033","1","1","1","13","131","00","2016","9","6773"
"100033","1","1","1","13","131","00","2016","10","7283"
"100033","1","1","1","13","131","00","2016","11","6072"
"100033","1","1","1","13","131","00","2016","12","6075"
"100033","1","1","1","13","131","00","2017","1","5028"
"100033","1","1","1","13","131","00","2017","2","3210"
"100033","1","1","1","13","131","00","2017","3","3182"
"100033","1","1","1","13","131","00","2017","4","2364"
"100033","1","1","1","13","131","00","2017","5","2022"
"100033","1","1","1","13","131","00","2017","6","2047"
"100033","1","1","1","13","131","00","2017","7","2059"
"100033","1","1","1","13","131","00","2017","8","1500"
"100033","1","1","1","13","131","00","2017","9","1228"
"100033","1","1","1","13","131","00","2017","10","1099"
"100033","1","1","1","13","131","00","2017","11","1009"
"100033","1","1","1","13","131","00","2017","12","948"
"100033","1","1","1","13","131","00","2018","1","6929"
"100033","1","1","1","13","131","00","2018","2","628"
"100033","1","1","1","13","131","00","2018","3","110"
"100033","1","1","1","13","131","00","2018","4","129"
"100033","1","1","1","13","131","00","2018","5","144"
"100033","1","1","1","13","131","00","2018","6","159"
"100033","1","1","1","13","131","00","2018","7","401"
"100033","1","1","1","13","131","00","2018","8","72"
"100033","1","1","1","13","131","00","2018","9","32"
"100033","1","1","1","13","131","00","2018","10","23"
"100033","1","1","1","13","131","00","2018","11","20"
"100033","1","1","1","13","131","00","2018","12","12"
"100034","1","1","1","13","132","00","2016","1","5738"
"100034","1","1","1","13","132","00","2016","2","5712"
"100034","1","1","1","13","132","00","2016","3","6005"
"100034","1","1","1","13","132","00","2016","4","5616"
"100034","1","1","1","13","132","00","2016","5","5492"
"100034","1","1","1","13","132","00","2016","6","7390"
"100034","1","1","1","13","132","00","2016","7","8109"
"100034","1","1","1","13","132","00","2016","8","8623"
"100034","1","1","1","13","132","00","2016","9","8361"
"100034","1","1","1","13","132","00","2016","10","9062"
"100034","1","1","1","13","132","00","2016","11","7771"
"100034","1","1","1","13","132","00","2016","12","7828"
"100034","1","1","1","13","132","00","2017","1","7083"
"100034","1","1","1","13","132","00","2017","2","5765"
"100034","1","1","1","13","132","00","2017","3","7532"
"100034","1","1","1","13","132","00","2017","4","6900"
"100034","1","1","1","13","132","00","2017","5","7422"
"100034","1","1","1","13","132","00","2017","6","7754"
"100034","1","1","1","13","132","00","2017","7","9128"
"100034","1","1","1","13","132","00","2017","8","9283"
"100034","1","1","1","13","132","00","2017","9","9486"
"100034","1","1","1","13","132","00","2017","10","9227"
"100034","1","1","1","13","132","00","2017","11","8950"
"100034","1","1","1","13","132","00","2017","12","9148"
"100034","1","1","1","13","132","00","2018","1","9380"
"100034","1","1","1","13","132","00","2018","2","7719"
"100034","1","1","1","13","132","00","2018","3","9048"
"100034","1","1","1","13","132","00","2018","4","7097"
"100034","1","1","1","13","132","00","2018","5","6946"
"100034","1","1","1","13","132","00","2018","6","10129"
"100034","1","1","1","13","132","00","2018","7","9625"
"100034","1","1","1","13","132","00","2018","8","11635"
"100034","1","1","1","13","132","00","2018","9","10802"
"100034","1","1","1","13","132","00","2018","10","11187"
"100034","1","1","1","13","132","00","2018","11","9364"
"100034","1","1","1","13","132","00","2018","12","9513"
"100035","1","1","1","13","132","00","2016","6","1"
"100035","1","1","1","13","132","00","2016","7","2258"
"100035","1","1","1","13","132","00","2016","8","4203"
"100035","1","1","1","13","132","00","2016","9","4615"
"100035","1","1","1","13","132","00","2016","10","4269"
"100035","1","1","1","13","132","00","2016","11","3162"
"100035","1","1","1","13","132","00","2016","12","3115"
"100035","1","1","1","13","132","00","2017","1","2947"
"100035","1","1","1","13","132","00","2017","2","3953"
"100035","1","1","1","13","132","00","2017","3","5011"
"100035","1","1","1","13","132","00","2017","4","4652"
"100035","1","1","1","13","132","00","2017","5","5034"
"100035","1","1","1","13","132","00","2017","6","5277"
"100035","1","1","1","13","132","00","2017","7","5530"
"100035","1","1","1","13","132","00","2017","8","5713"
"100035","1","1","1","13","132","00","2017","9","5388"
"100035","1","1","1","13","132","00","2017","10","4388"
"100035","1","1","1","13","132","00","2017","11","4761"
"100035","1","1","1","13","132","00","2017","12","4874"
"100035","1","1","1","13","132","00","2018","1","4646"
"100035","1","1","1","13","132","00","2018","2","4422"
"100035","1","1","1","13","132","00","2018","3","5553"
"100035","1","1","1","13","132","00","2018","4","5287"
"100035","1","1","1","13","132","00","2018","5","5698"
"100035","1","1","1","13","132","00","2018","6","6455"
